vehicle_id,vehicle_type,make_id,model_year,vehicle_desc,color,date_stolen,location_id,months,season
2934,Utility,548,2004,RODEO 4X2,White,20-11-2021,103,2021-11,Spring
2935,Stationwagon,540,2005,TERRITORY,Blue,07-02-2022,101,2022-02,Summer
2936,Other Truck,581,2015,CANTER,White,12-03-2022,102,2022-03,Autumn
2937,Hatchback,587,2007,DUALIS,Silver,27-01-2022,104,2022-01,Summer
2938,Stationwagon,550,2004,ODYSSEY,White,14-12-2021,102,2021-12,Summer
2939,Hatchback,633,2013,GOLF,Silver,11-03-2022,102,2022-03,Autumn
2940,Stationwagon,610,1995,IMPREZA,Silver,20-01-2022,107,2022-01,Summer
2941,Saloon,550,2005,ACCORD,Blue,27-12-2021,102,2021-12,Summer
2942,Hatchback,512,2007,116I,Silver,27-03-2022,102,2022-03,Autumn
2943,Saloon,580,2007,GALANT,Silver,08-03-2022,102,2022-03,Autumn
2944,Stationwagon,576,2005,DEMIO,Brown,17-10-2021,102,2021-10,Spring
2945,Hatchback,576,2013,MAZDA3,White,06-03-2022,108,2022-03,Autumn
2946,Stationwagon,619,1995,LANDCRUISER,Grey,04-02-2022,114,2022-02,Summer
2947,Stationwagon,610,1998,IMPREZA,Black,28-02-2022,109,2022-02,Summer
2948,Light Van,587,2013,NAVARA,White,30-10-2021,105,2021-10,Spring
2949,Light Van,550,2004,ELYSION,Silver,05-03-2022,102,2022-03,Autumn
2950,Utility,619,1996,HILUX,Red,02-02-2022,102,2022-02,Summer
2951,Mobile Home - Light,509,1980,J2S,White,16-01-2022,111,2022-01,Summer
2952,Stationwagon,512,2005,X3,Grey,26-10-2021,114,2021-10,Spring
2953,Saloon,580,2006,GALANT,Red,07-12-2021,102,2021-12,Summer
2954,Stationwagon,610,2005,FORESTER,Silver,28-03-2022,114,2022-03,Autumn
2955,Saloon,587,1997,MAXIMA,Green,16-03-2022,107,2022-03,Autumn
2956,Stationwagon,611,2016,VITARA,White,01-02-2022,103,2022-02,Summer
2957,Utility,540,2016,RANGER,Black,28-03-2022,114,2022-03,Autumn
2958,Saloon,587,2005,FUGA,Black,19-01-2022,102,2022-01,Summer
2959,Stationwagon,619,2004,AVENSIS,Silver,17-01-2022,102,2022-01,Summer
2960,Light Van,619,2009,TOWNACE,Silver,08-02-2022,103,2022-02,Summer
2961,Light Van,619,2008,HIACE,Silver,13-10-2021,106,2021-10,Spring
2962,Stationwagon,576,1998,FAMILIA,Silver,27-03-2022,102,2022-03,Autumn
2963,Saloon,619,2005,MARKX,Silver,05-04-2022,102,2022-04,Autumn
2964,Light Van,576,2012,BONGO,White,25-02-2022,102,2022-02,Summer
2965,Saloon,610,2006,LEGACY,Grey,23-01-2022,102,2022-01,Summer
2966,Saloon,540,2007,FALCON,Black,14-01-2022,115,2022-01,Summer
2967,Saloon,619,2010,PRIUS,Silver,20-10-2021,102,2021-10,Spring
2968,Saloon,577,2001,S,Silver,29-11-2021,102,2021-11,Spring
2969,Light Van,576,2012,BONGO,White,18-03-2022,102,2022-03,Autumn
2970,Hatchback,619,2010,PRIUS,White,17-02-2022,102,2022-02,Summer
2971,Stationwagon,619,2006,SIENTA,Silver,27-03-2022,102,2022-03,Autumn
2972,Stationwagon,610,2007,FORESTER,Black,03-12-2021,106,2021-12,Summer
2973,Saloon,587,2005,TIIDA,Gold,04-04-2022,102,2022-04,Autumn
2974,Stationwagon,577,2012,B180,White,28-03-2022,102,2022-03,Autumn
2975,Saloon,619,2005,MARKX,Silver,07-02-2022,102,2022-02,Summer
2976,Hatchback,611,2005,SWIFT,Black,27-03-2022,104,2022-03,Autumn
2977,Light Van,619,2008,REGIUS,White,11-03-2022,114,2022-03,Autumn
2978,Saloon,587,2006,TIIDA,Silver,16-02-2022,114,2022-02,Summer
2979,Stationwagon,610,2005,FORESTER,Red,28-03-2022,109,2022-03,Autumn
2980,Sports Car,576,1990,MX5 ROADSTER,Green,28-01-2022,102,2022-01,Summer
2981,Light Van,619,2008,REGIUS,White,04-04-2022,102,2022-04,Autumn
2982,Stationwagon,610,1999,FORESTER,White,06-03-2022,103,2022-03,Autumn
2983,Hatchback,587,2006,TIIDA,White,30-01-2022,102,2022-01,Summer
2984,Hatchback,576,2005,DEMIO,White,05-04-2022,102,2022-04,Autumn
2985,Saloon,512,2008,320I,Black,21-10-2021,102,2021-10,Spring
2986,Saloon,587,2006,TEANA,Silver,26-02-2022,105,2022-02,Summer
2987,Stationwagon,619,1994,RAV4,Red,27-11-2021,103,2021-11,Spring
2988,Stationwagon,576,2006,MPV,White,05-04-2022,102,2022-04,Autumn
2989,Hatchback,550,2006,FIT,Silver,16-03-2022,102,2022-03,Autumn
2990,Stationwagon,587,2009,AD,White,17-01-2022,102,2022-01,Summer
2991,Saloon,576,2007,ATENZA,Blue,01-04-2022,107,2022-04,Autumn
2992,Stationwagon,587,2004,ELGRAND,White,14-12-2021,102,2021-12,Summer
2993,Hatchback,587,2009,TIIDA,Silver,11-12-2021,102,2021-12,Summer
2994,Stationwagon,540,2006,TERRITORY,Red,21-03-2022,101,2022-03,Autumn
2995,Saloon,523,2006,300C,Black,06-12-2021,115,2021-12,Summer
2996,Saloon,512,2006,540I,Silver,09-03-2022,101,2022-03,Autumn
2997,Utility,540,2004,COURIER,White,26-11-2021,114,2021-11,Spring
2998,Hatchback,587,2007,TIIDA,Gold,23-03-2022,102,2022-03,Autumn
2999,Hatchback,580,2006,COLT,Silver,26-02-2022,114,2022-02,Summer
3000,Hatchback,633,2010,GOLF,Silver,25-02-2022,114,2022-02,Summer
3001,Saloon,587,2005,TIIDA,White,31-03-2022,103,2022-03,Autumn
3002,Stationwagon,534,2013,JOURNEY,Black,11-10-2021,102,2021-10,Spring
3003,Saloon,577,2004,C,Silver,26-10-2021,104,2021-10,Spring
3004,Stationwagon,580,2007,OUTLANDER,Black,21-02-2022,114,2022-02,Summer
3005,Saloon,587,2005,TIIDA,Red,14-03-2022,102,2022-03,Autumn
3006,Stationwagon,550,2005,ODYSSEY,Black,08-01-2022,105,2022-01,Summer
3007,Saloon,587,2007,SKYLINE,Grey,21-12-2021,114,2021-12,Summer
3008,Saloon,587,2007,SKYLINE,Grey,27-03-2022,102,2022-03,Autumn
3009,Hatchback,555,2009,I30,Red,27-11-2021,104,2021-11,Spring
3010,Utility,540,2002,COURIER,Grey,15-12-2021,104,2021-12,Summer
3011,Hatchback,619,2004,IST,Black,13-10-2021,102,2021-10,Spring
3012,Saloon,592,2005,407,Black,15-10-2021,103,2021-10,Spring
3013,Stationwagon,512,2007,320I,Black,08-03-2022,102,2022-03,Autumn
3014,Hatchback,540,2008,MONDEO,Red,28-12-2021,102,2021-12,Summer
3015,Hatchback,550,2004,FIT,Black,25-12-2021,103,2021-12,Summer
3016,Hatchback,580,2008,COLT,Black,07-02-2022,102,2022-02,Summer
3017,Hatchback,611,2007,SWIFT,Black,15-12-2021,102,2021-12,Summer
3018,Stationwagon,619,1994,SURF,Green,02-12-2021,114,2021-12,Summer
3019,Hatchback,550,2004,FIT,White,26-03-2022,102,2022-03,Autumn
3020,Stationwagon,587,2005,ELGRAND,Black,09-02-2022,104,2022-02,Summer
3021,Utility,540,2002,COURIER,Silver,18-01-2022,103,2022-01,Summer
3022,Utility,542,2016,TUNLAND,White,05-04-2022,114,2022-04,Autumn
3023,Saloon,619,2007,MARKX,Silver,03-04-2022,102,2022-04,Autumn
3024,Hatchback,587,2007,TIIDA,Black,24-03-2022,102,2022-03,Autumn
3025,Stationwagon,576,2006,CX-7,Black,27-02-2022,102,2022-02,Summer
3026,Stationwagon,587,2008,AD,White,27-01-2022,108,2022-01,Summer
3027,Stationwagon,580,2006,OUTLANDER,Blue,18-10-2021,104,2021-10,Spring
3028,Flat Deck Truck,576,1987,B2000 PLUS CAB,Red,26-02-2022,102,2022-02,Summer
3029,Saloon,619,2007,MARKX,Silver,14-12-2021,102,2021-12,Summer
3030,Hatchback,576,2005,AXELA,White,22-02-2022,103,2022-02,Summer
3031,Stationwagon,619,2006,ISIS,Blue,18-01-2022,102,2022-01,Summer
3032,Stationwagon,576,2005,MPV,White,27-10-2021,102,2021-10,Spring
3033,Convertible,619,1991,CELICA,Red,20-12-2021,114,2021-12,Summer
3034,Saloon,540,2003,MONDEO,Silver,29-03-2022,102,2022-03,Autumn
3035,Trailer,623,2007,BUNNINGS,Silver,25-02-2022,103,2022-02,Summer
3036,Trailer,549,1991,TRAILER,Silver,01-04-2022,102,2022-04,Autumn
3037,Trailer,623,2007,LAODER,Grey,08-02-2022,114,2022-02,Summer
3038,Boat Trailer,623,1984,HOMEMADE,White,14-12-2021,114,2021-12,Summer
3039,Trailer,623,2007,FINELINE,Silver,18-02-2022,102,2022-02,Summer
3040,Trailer,623,2007,DOMESTIC TRAILER,Grey,25-11-2021,109,2021-11,Spring
3041,Boat Trailer,623,2007,HOSKING MULTI ROLLER,Silver,27-03-2022,102,2022-03,Autumn
3042,Trailer,549,2007,TRAILER,Grey,10-02-2022,102,2022-02,Summer
3043,Boat Trailer,623,2007,WATERCRAFT,Silver,20-11-2021,114,2021-11,Spring
3044,Trailer,623,2007,KING,Silver,14-12-2021,104,2021-12,Summer
3045,Utility,619,2007,HILUX,White,23-02-2022,114,2022-02,Summer
3046,Roadbike,636,2016,MW,Silver,07-01-2022,102,2022-01,Summer
3047,Stationwagon,633,2005,TOUAREG,Blue,02-04-2022,102,2022-04,Autumn
3048,Hatchback,576,2005,DEMIO,Blue,31-03-2022,104,2022-03,Autumn
3049,Stationwagon,587,2016,X-TRAIL,Blue,17-03-2022,102,2022-03,Autumn
3050,Saloon,512,2007,320I,Blue,06-02-2022,102,2022-02,Summer
3051,Convertible,633,1984,GOLF,White,18-03-2022,102,2022-03,Autumn
3052,Hatchback,587,2007,X-TRAIL,Blue,14-03-2022,114,2022-03,Autumn
3053,Stationwagon,587,2005,PRESAGE,Grey,23-11-2021,111,2021-11,Spring
3054,Hatchback,576,2005,DEMIO,Red,24-10-2021,114,2021-10,Spring
3055,Saloon,512,2011,535I,Blue,20-12-2021,102,2021-12,Summer
3056,Saloon,619,2007,MARKX,Silver,24-10-2021,101,2021-10,Spring
3057,Stationwagon,550,2004,ODYSSEY,Grey,05-11-2021,102,2021-11,Spring
3058,Utility,587,2016,NAVARA,Grey,11-01-2022,102,2022-01,Summer
3059,Saloon,540,1999,FALCON,Black,12-12-2021,105,2021-12,Summer
3060,Hatchback,576,2006,AXELA,White,21-03-2022,114,2022-03,Autumn
3061,Hatchback,611,2006,SWIFT,Black,05-04-2022,102,2022-04,Autumn
3062,Saloon,587,2005,TEANA,Gold,11-03-2022,102,2022-03,Autumn
3063,Stationwagon,580,2005,OUTLANDER,Silver,19-11-2021,104,2021-11,Spring
3064,Saloon,587,2005,TIIDA,Blue,19-03-2022,103,2022-03,Autumn
3065,Stationwagon,610,2005,LEGACY,Green,02-04-2022,102,2022-04,Autumn
3066,Stationwagon,610,2012,LEGACY,Grey,23-03-2022,101,2022-03,Autumn
3067,Saloon,507,2007,A4,Black,21-10-2021,104,2021-10,Spring
3068,Hatchback,576,2010,AXELA,Red,11-03-2022,109,2022-03,Autumn
3069,Hatchback,611,2009,SX4,White,23-03-2022,108,2022-03,Autumn
3070,Other Truck,546,1996,FD,Blue,20-12-2021,102,2021-12,Summer
3071,Saloon,557,2006,XJR,Black,10-03-2022,102,2022-03,Autumn
3072,Saloon,587,2007,TIIDA,Gold,13-03-2022,102,2022-03,Autumn
3073,Light Van,587,2008,VANETTE,White,10-01-2022,102,2022-01,Summer
3074,Hatchback,507,2005,A3,Grey,28-11-2021,102,2021-11,Spring
3075,Stationwagon,512,2007,X5,Black,12-10-2021,104,2021-10,Spring
3076,Hatchback,610,2007,IMPREZA,Red,12-12-2021,102,2021-12,Summer
3077,Hatchback,512,2007,120I,Black,09-03-2022,102,2022-03,Autumn
3078,Stationwagon,522,1998,BLAZER,Black,25-11-2021,114,2021-11,Spring
3079,Stationwagon,610,2002,LEGACY,Silver,15-01-2022,102,2022-01,Summer
3080,Mobile Machine,582,2016,TB216,Grey,12-11-2021,102,2021-11,Spring
3081,Stationwagon,611,2000,GRAND VITARA,Green,17-11-2021,109,2021-11,Spring
3082,Stationwagon,619,2005,OPA,Silver,05-04-2022,102,2022-04,Autumn
3083,Stationwagon,576,2008,AXELA,Blue,03-01-2022,105,2022-01,Summer
3084,Hatchback,587,2006,MARCH,Silver,22-03-2022,102,2022-03,Autumn
3085,Stationwagon,540,2005,TERRITORY,Silver,09-12-2021,109,2021-12,Summer
3086,Saloon,548,2004,COMMODORE,Red,02-11-2021,114,2021-11,Spring
3087,Saloon,619,2005,CROWN,White,01-11-2021,104,2021-11,Spring
3088,Saloon,587,2006,TEANA,Blue,21-11-2021,114,2021-11,Spring
3089,Saloon,512,2009,320I,Silver,31-03-2022,114,2022-03,Autumn
3090,Light Van,587,2008,VANETTE,White,10-10-2021,104,2021-10,Spring
3091,Light Van,619,1993,HIACE,Grey,18-01-2022,114,2022-01,Summer
3092,Light Van,576,2011,BONGO,White,05-12-2021,102,2021-12,Summer
3093,Saloon,577,2007,C200,Silver,17-11-2021,102,2021-11,Spring
3094,Stationwagon,550,2005,AIRWAVE,White,02-03-2022,103,2022-03,Autumn
3095,Stationwagon,576,2006,MPV,Gold,21-01-2022,114,2022-01,Summer
3096,Hatchback,619,2008,VITZ,Blue,20-02-2022,102,2022-02,Summer
3097,Hatchback,576,2005,DEMIO,Blue,06-04-2022,102,2022-04,Autumn
3098,Stationwagon,550,2007,STREAM,Brown,13-02-2022,109,2022-02,Summer
3099,Stationwagon,587,1997,TERRANO,Black,03-02-2022,109,2022-02,Summer
3100,Hatchback,576,2010,DEMIO,Blue,25-02-2022,102,2022-02,Summer
3101,Stationwagon,587,2007,MURANO,Grey,30-03-2022,102,2022-03,Autumn
3102,Hatchback,619,2005,VITZ,Red,27-11-2021,102,2021-11,Spring
3103,Hatchback,576,1998,FAMILIA,Blue,24-03-2022,101,2022-03,Autumn
3104,Saloon,619,2006,MARKX,Black,20-12-2021,102,2021-12,Summer
3105,Hatchback,587,2007,MARCH,Brown,10-12-2021,102,2021-12,Summer
3106,Stationwagon,587,2007,X-TRAIL,Silver,27-02-2022,102,2022-02,Summer
3107,Saloon,587,2011,TIIDA,White,05-04-2022,102,2022-04,Autumn
3108,Saloon,580,1996,MIRAGE,Silver,16-12-2021,115,2021-12,Summer
3109,Hatchback,619,2004,IST,Silver,06-12-2021,114,2021-12,Summer
3110,Stationwagon,568,2010,RANGE ROVER,Grey,08-01-2022,114,2022-01,Summer
3111,Hatchback,548,2017,CRUZE,White,14-12-2021,101,2021-12,Summer
3112,Hatchback,576,2008,DEMIO,Grey,27-03-2022,102,2022-03,Autumn
3113,Saloon,550,1999,TORNEO,Blue,30-11-2021,102,2021-11,Spring
3114,Hatchback,576,2003,ATENZA,Grey,04-04-2022,101,2022-04,Autumn
3115,Stationwagon,619,2006,CALDINA,Silver,04-03-2022,103,2022-03,Autumn
3116,Hatchback,619,2011,PRIUS,White,17-12-2021,102,2021-12,Summer
3117,Sports Car,576,1991,EUNOS,Green,23-03-2022,103,2022-03,Autumn
3118,Saloon,550,2013,CIVIC,Black,25-12-2021,109,2021-12,Summer
3119,Saloon,619,2005,MARKX,White,09-01-2022,102,2022-01,Summer
3120,Stationwagon,580,2005,OUTLANDER,Silver,05-04-2022,114,2022-04,Autumn
3121,Saloon,587,2009,TIIDA,Silver,04-04-2022,102,2022-04,Autumn
3122,Sports Car,576,1990,MX5,Red,26-03-2022,106,2022-03,Autumn
3123,Utility,540,2000,COURIER,Cream,14-02-2022,104,2022-02,Summer
3124,Stationwagon,619,2005,RAV4,Silver,01-01-2022,103,2022-01,Summer
3125,Saloon,576,2004,MAZDA6,Silver,05-01-2022,102,2022-01,Summer
3126,Saloon,550,2004,ACCORD,Grey,10-12-2021,102,2021-12,Summer
3127,Stationwagon,576,2008,CX-7,Black,06-02-2022,102,2022-02,Summer
3128,Stationwagon,576,2008,CX-7,Black,07-02-2022,114,2022-02,Summer
3129,Stationwagon,512,2007,320I,Silver,06-03-2022,102,2022-03,Autumn
3130,Hatchback,576,2006,AXELA,Grey,21-10-2021,114,2021-10,Spring
3131,Stationwagon,550,2006,STREAM,Brown,09-02-2022,108,2022-02,Summer
3132,Saloon,619,2005,MARKX,White,28-10-2021,102,2021-10,Spring
3133,Stationwagon,619,2007,MARKX,Silver,17-03-2022,103,2022-03,Autumn
3134,Stationwagon,610,2002,IMPREZA,Black,26-01-2022,108,2022-01,Summer
3135,Utility,619,1996,HILUX,White,07-02-2022,101,2022-02,Summer
3136,Utility,587,2008,NAVARA,Black,08-10-2021,104,2021-10,Spring
3137,Saloon,619,2005,MARKX,White,31-01-2022,103,2022-01,Summer
3138,Mobile Home - Light,531,1988,V76,White,25-11-2021,107,2021-11,Spring
3139,Stationwagon,580,1998,CHALLENGER,White,18-02-2022,111,2022-02,Summer
3140,Saloon,619,2005,MARKX,Black,10-01-2022,106,2022-01,Summer
3141,Stationwagon,580,2006,OUTLANDER,White,29-01-2022,114,2022-01,Summer
3142,Hatchback,619,2006,BB,Blue,22-03-2022,102,2022-03,Autumn
3143,Stationwagon,587,2007,DUALIS,Brown,25-12-2021,114,2021-12,Summer
3144,Stationwagon,619,2006,WISH,Black,15-12-2021,101,2021-12,Summer
3145,Hatchback,633,2007,GOLF,Black,01-03-2022,102,2022-03,Autumn
3146,Saloon,619,2001,ALTEZZA,Silver,23-02-2022,102,2022-02,Summer
3147,Saloon,619,2005,MARKX,Blue,11-10-2021,102,2021-10,Spring
3148,Saloon,512,2005,525I,Silver,10-02-2022,102,2022-02,Summer
3149,Light Van,587,2011,CARAVAN,Silver,13-01-2022,102,2022-01,Summer
3150,Utility,576,2002,BOUNTY,White,19-02-2022,106,2022-02,Summer
3151,Saloon,619,2006,CROWN,White,24-02-2022,114,2022-02,Summer
3152,Saloon,619,2006,MARKX,Silver,31-10-2021,102,2021-10,Spring
3153,Hatchback,619,2017,PRIUS,White,05-04-2022,102,2022-04,Autumn
3154,Saloon,512,2003,318TI,Silver,22-12-2021,105,2021-12,Summer
3155,Hatchback,587,2017,PULSAR,White,02-03-2022,104,2022-03,Autumn
3156,Saloon,577,2002,E240,Blue,14-10-2021,102,2021-10,Spring
3157,Stationwagon,633,2008,GOLF,Black,20-02-2022,102,2022-02,Summer
3158,Saloon,587,2004,BLUEBIRD,Green,21-01-2022,104,2022-01,Summer
3159,Stationwagon,587,2006,SERENA,Silver,10-03-2022,104,2022-03,Autumn
3160,Utility,587,1998,NAVARA,White,08-11-2021,104,2021-11,Spring
3161,Saloon,540,2007,FALCON,Grey,16-01-2022,102,2022-01,Summer
3162,Utility,587,2004,NAVARA,Silver,12-01-2022,111,2022-01,Summer
3163,Saloon,548,2000,VT COMMODORE,Black,10-01-2022,109,2022-01,Summer
3164,Saloon,577,2006,E500,White,21-10-2021,102,2021-10,Spring
3165,Stationwagon,619,1995,HILUX,Green,18-11-2021,114,2021-11,Spring
3166,Utility,576,2006,BOUNTY,Brown,02-03-2022,105,2022-03,Autumn
3167,Saloon,557,2012,XF,White,02-04-2022,102,2022-04,Autumn
3168,Stationwagon,587,2011,AD,Silver,07-02-2022,102,2022-02,Summer
3169,Stationwagon,596,2008,CAYENNE,White,15-12-2021,102,2021-12,Summer
3170,Saloon,619,2006,MARKX,Black,30-03-2022,102,2022-03,Autumn
3171,Saloon,576,2004,ATENZA,Blue,17-02-2022,102,2022-02,Summer
3172,Stationwagon,587,2012,JUKE,Black,14-02-2022,109,2022-02,Summer
3173,Hatchback,619,2013,AQUA,White,12-02-2022,102,2022-02,Summer
3174,Hatchback,576,2006,DEMIO,Blue,04-04-2022,104,2022-04,Autumn
3175,Sports Car,587,2005,SKYLINE,White,19-02-2022,103,2022-02,Summer
3176,Hatchback,587,2011,TIIDA,Black,26-02-2022,114,2022-02,Summer
3177,Saloon,576,2007,ATENZA,Silver,13-02-2022,102,2022-02,Summer
3178,Stationwagon,619,2004,KLUGER,White,01-04-2022,102,2022-04,Autumn
3179,Stationwagon,550,2004,ODYSSEY,Red,11-10-2021,101,2021-10,Spring
3180,Saloon,619,2005,MARKX,Silver,30-11-2021,102,2021-11,Spring
3181,Hatchback,550,2006,FIT,Black,29-12-2021,104,2021-12,Summer
3182,Light Van,619,2010,HIACE,White,11-01-2022,102,2022-01,Summer
3183,Saloon,619,2006,MARKX,Silver,14-11-2021,102,2021-11,Spring
3184,Stationwagon,580,1998,CHALLENGER,Silver,16-02-2022,102,2022-02,Summer
3185,Hatchback,587,2007,TIIDA,Black,08-11-2021,102,2021-11,Spring
3186,Saloon,587,2010,SKYLINE,Grey,07-03-2022,103,2022-03,Autumn
3187,Saloon,587,2007,TIIDA,White,05-04-2022,103,2022-04,Autumn
3188,Hatchback,576,2002,ATENZA,Red,09-10-2021,103,2021-10,Spring
3189,Saloon,610,2009,LEGACY,Silver,12-01-2022,104,2022-01,Summer
3190,Saloon,548,2008,EPICA,Gold,26-01-2022,101,2022-01,Summer
3191,Utility,580,2013,TRITON,Grey,20-02-2022,101,2022-02,Summer
3192,Stationwagon,619,2007,CALDINA,Black,14-02-2022,109,2022-02,Summer
3193,Hatchback,576,2005,DEMIO,Red,12-03-2022,109,2022-03,Autumn
3194,Saloon,576,2006,ATENZA,White,06-12-2021,103,2021-12,Summer
3195,Saloon,619,2012,CAMRY,White,21-01-2022,102,2022-01,Summer
3196,Hatchback,550,1997,LOGO,Blue,31-03-2022,115,2022-03,Autumn
3197,Hatchback,550,1997,LOGO,Blue,04-04-2022,115,2022-04,Autumn
3198,Saloon,587,2006,SKYLINE,Silver,28-10-2021,108,2021-10,Spring
3199,Hatchback,619,2006,RACTIS,Green,05-03-2022,102,2022-03,Autumn
3200,Flat Deck Truck,531,1982,V12 HU,Red,09-12-2021,102,2021-12,Summer
3201,Saloon,587,2007,SKYLINE,White,16-11-2021,102,2021-11,Spring
3202,Hatchback,507,1999,A3,Red,07-03-2022,102,2022-03,Autumn
3203,Saloon,540,2005,FALCON,Blue,31-12-2021,104,2021-12,Summer
3204,Stationwagon,619,2000,CALDINA,White,08-12-2021,105,2021-12,Summer
3205,Saloon,619,2006,MARKX,Silver,19-11-2021,101,2021-11,Spring
3206,Light Van,576,2008,BONGO,White,02-12-2021,102,2021-12,Summer
3207,Stationwagon,550,2004,ODYSSEY,Purple,27-03-2022,104,2022-03,Autumn
3208,Hatchback,587,2005,TIIDA,Gold,04-04-2022,102,2022-04,Autumn
3209,Saloon,576,2007,AXELA,White,16-02-2022,114,2022-02,Summer
3210,Stationwagon,619,1995,HILUX,Black,10-12-2021,104,2021-12,Summer
3211,Hatchback,587,2005,TIIDA,Silver,09-03-2022,102,2022-03,Autumn
3212,Saloon,512,2005,530I,Black,31-12-2021,102,2021-12,Summer
3213,Stationwagon,576,2006,ATENZA,Silver,17-10-2021,104,2021-10,Spring
3214,Stationwagon,576,2006,ATENZA,Silver,17-10-2021,104,2021-10,Spring
3215,Saloon,576,2008,ATENZA,White,17-03-2022,115,2022-03,Autumn
3216,Saloon,587,1990,SKYLINE,Blue,09-01-2022,102,2022-01,Summer
3217,Utility,540,2002,COURIER,Blue,24-03-2022,107,2022-03,Autumn
3218,Stationwagon,610,2009,LEGACY,Blue,26-02-2022,109,2022-02,Summer
3219,Saloon,550,2000,CIVIC,Red,09-02-2022,102,2022-02,Summer
3220,Utility,576,2017,BT-50,White,08-11-2021,102,2021-11,Spring
3221,Stationwagon,540,2017,ESCAPE,Silver,29-12-2021,103,2021-12,Summer
3222,Saloon,619,2006,MARKX,White,29-11-2021,104,2021-11,Spring
3223,Hatchback,611,2007,SWIFT,Black,05-04-2022,103,2022-04,Autumn
3224,Utility,542,2015,TUNLAND,Silver,04-12-2021,104,2021-12,Summer
3225,Saloon,619,2005,MARKX,Silver,09-03-2022,102,2022-03,Autumn
3226,Stationwagon,619,2017,COROLLA,Red,01-12-2021,102,2021-12,Summer
3227,Hatchback,619,2017,COROLLA,Black,21-03-2022,102,2022-03,Autumn
3228,Saloon,610,2009,LEGACY,White,28-01-2022,114,2022-01,Summer
3229,Saloon,587,2006,BLUEBIRD,White,12-02-2022,115,2022-02,Summer
3230,Saloon,576,2008,ATENZA,White,21-03-2022,104,2022-03,Autumn
3231,Saloon,564,2005,CERATO,Black,04-02-2022,105,2022-02,Summer
3232,Flat Deck Truck,540,1983,2TON TRADE,Cream,23-03-2022,102,2022-03,Autumn
3233,Hatchback,540,2008,MONDEO,Black,14-03-2022,109,2022-03,Autumn
3234,Stationwagon,587,2007,MURANO,Black,22-02-2022,102,2022-02,Summer
3235,Light Van,587,2011,NV200,White,27-02-2022,106,2022-02,Summer
3236,Hatchback,619,2007,VITZ,Black,24-03-2022,102,2022-03,Autumn
3237,Utility,587,2017,NAVARA,Black,20-02-2022,102,2022-02,Summer
3238,Saloon,587,2009,FUGA,Brown,03-01-2022,109,2022-01,Summer
3239,Saloon,619,2006,MARKX,White,01-04-2022,105,2022-04,Autumn
3240,Stationwagon,587,2002,WINGROAD,Blue,07-11-2021,102,2021-11,Spring
3241,Trailer,623,2008,HOMEBUILT,Grey,08-10-2021,111,2021-10,Spring
3242,Trailer,623,2007,HOMEBUILT,Grey,02-03-2022,105,2022-03,Autumn
3243,Trailer,623,2007,PRESCOTT,Silver,13-11-2021,104,2021-11,Spring
3244,Trailer,514,2008,7X4 GRAVITY TIPPER,Silver,13-03-2022,114,2022-03,Autumn
3245,Trailer,623,2008,HOMEMADE,Blue,21-03-2022,115,2022-03,Autumn
3246,Trailer,623,2007,DIGGER TRAILER,Silver,12-10-2021,102,2021-10,Spring
3247,Trailer,623,2008,HOMEMADE,Silver,17-01-2022,111,2022-01,Summer
3248,Caravan,623,2007,LITTLE FELLA 2008,White,30-10-2021,111,2021-10,Spring
3249,Trailer,623,2007,HOMEBUILT,Green,11-11-2021,114,2021-11,Spring
3250,Trailer,623,2005,FLEETWOOD TAOS,White,16-03-2022,102,2022-03,Autumn
3251,Trailer,623,2008,ACE,Silver,15-01-2022,102,2022-01,Summer
3252,Trailer - Heavy,623,1991,MOBIL,White,12-10-2021,109,2021-10,Spring
3253,Trailer,623,2008,DOMESTIC,Silver,20-01-2022,104,2022-01,Summer
3254,Trailer,595,2007,WELLSIDE 12,Silver,10-01-2022,102,2022-01,Summer
3255,Stationwagon,507,2008,RS4,Black,08-01-2022,102,2022-01,Summer
3256,Trailer,549,1991,HOMEMADE,Grey,14-12-2021,102,2021-12,Summer
3257,Trailer,538,2008,AVON 7 X 4,Silver,08-11-2021,111,2021-11,Spring
3258,Hatchback,576,2005,DEMIO,Silver,09-03-2022,114,2022-03,Autumn
3259,Stationwagon,619,1994,HILUX,Blue,02-04-2022,101,2022-04,Autumn
3260,Saloon,512,2004,520I,White,16-01-2022,102,2022-01,Summer
3261,Saloon,587,2005,TIIDA,Brown,06-01-2022,101,2022-01,Summer
